Cell IdX,Cell IdY,Cell IdZ,Voxel IdX,Voxel IdY,Voxel IdZ,X [mm],Y [mm],Z [mm],Dose [Gy],FieldScalingFactor
1,1,0,7,4,6,-3.5,-6.5,-22.5,6.95019e-07,0.714353
3,1,0,1,3,3,14.5,-7.5,-25.5,0,0.828463
2,2,1,4,5,8,5.5,6.5,-8.5,0,0.13281
3,1,0,0,8,7,13.5,-2.5,-21.5,0,0.656783
0,2,1,7,4,1,-15.5,5.5,-15.5,9.76809e-07,0.395271
0,3,0,9,2,3,-13.5,15.5,-25.5,0,0.769504
0,0,1,7,8,0,-15.5,-14.5,-16.5,1.78035e-07,0.469818
1,1,0,6,2,5,-4.5,-8.5,-23.5,7.52242e-07,0.758102
2,2,1,6,0,7,7.5,1.5,-9.5,0,0.181522
0,0,0,2,8,4,-20.5,-14.5,-24.5,0,0.783865
2,2,1,1,1,2,2.5,2.5,-14.5,9.42581e-08,0.375861
1,0,1,3,9,7,-7.5,-13.5,-9.5,5.31324e-07,0.204885
1,0,0,9,9,5,-1.5,-13.5,-23.5,9.12236e-07,0.765438
0,1,1,3,3,3,-19.5,-7.5,-13.5,9.26486e-08,0.335763
3,1,1,1,2,6,14.5,-8.5,-10.5,0,0.229708
1,1,1,6,2,2,-4.5,-8.5,-14.5,1.0644e-06,0.395616
3,2,0,3,8,4,16.5,9.5,-24.5,0,0.743695
0,0,0,2,0,4,-20.5,-22.5,-24.5,0,0.788547
2,1,1,9,1,6,10.5,-9.5,-10.5,4.94451e-08,0.236223
0,2,1,2,2,4,-20.5,3.5,-12.5,0,0.273606
0,2,0,1,1,1,-21.5,2.5,-27.5,1.24659e-07,0.876499
3,1,1,8,3,6,21.5,-7.5,-10.5,0,0.215233
3,2,1,1,3,7,14.5,4.5,-9.5,0,0.166734
3,3,1,8,3,9,21.5,16.5,-7.5,0,0.0436461
3,0,1,3,1,6,16.5,-21.5,-10.5,0,0.23722
3,1,0,8,4,6,21.5,-6.5,-22.5,0,0.689151
2,3,0,4,6,4,5.5,19.5,-24.5,1.16542e-06,0.721836
3,3,0,8,4,2,21.5,17.5,-26.5,0,0.787317
2,2,1,7,2,0,8.5,3.5,-16.5,0,0.448839
3,1,1,4,9,9,17.5,-1.5,-7.5,0,0.098601
1,0,1,0,4,8,-10.5,-18.5,-8.5,1.58618e-07,0.167386
3,2,0,7,2,3,20.5,3.5,-25.5,0,0.793509
3,3,1,7,6,3,20.5,19.5,-13.5,0,0.263781
3,0,0,4,2,5,17.5,-20.5,-23.5,0,0.75329
1,2,1,3,4,9,-7.5,5.5,-7.5,1.09743e-06,0.0959806
2,2,1,7,5,7,8.5,6.5,-9.5,0,0.168826
3,0,0,9,5,2,22.5,-17.5,-26.5,0,0.864453
1,1,0,6,4,1,-4.5,-6.5,-27.5,2.33245e-07,0.921198
3,1,1,3,3,3,16.5,-7.5,-13.5,0,0.341572
0,0,0,7,3,7,-15.5,-19.5,-21.5,8.65339e-08,0.674567
3,1,1,9,9,9,22.5,-1.5,-7.5,0,0.0884486
3,1,1,0,4,4,13.5,-6.5,-12.5,0,0.305781
3,0,0,2,0,7,15.5,-22.5,-21.5,0,0.67572
3,3,0,2,6,5,15.5,19.5,-23.5,3.22746e-07,0.669371
1,3,0,8,9,1,-2.5,22.5,-27.5,0,0.834088
0,3,1,8,9,4,-14.5,22.5,-12.5,0,0.224687
2,0,0,9,0,5,10.5,-22.5,-23.5,0,0.765021
0,3,0,3,5,3,-19.5,18.5,-25.5,0,0.746931
2,1,0,9,6,4,10.5,-4.5,-24.5,0,0.787589
0,3,0,0,1,8,-22.5,14.5,-20.5,0,0.552158
0,1,0,5,5,8,-17.5,-5.5,-20.5,1.94246e-07,0.614838
0,2,0,4,7,9,-18.5,8.5,-19.5,1.11312e-06,0.540187
0,0,0,4,9,4,-18.5,-13.5,-24.5,0,0.78732
1,1,1,3,7,2,-7.5,-3.5,-14.5,8.61828e-07,0.385628
3,3,1,1,4,0,14.5,17.5,-16.5,1.65244e-07,0.39902
2,3,1,4,7,3,5.5,20.5,-13.5,4.46771e-07,0.28039
2,0,0,3,6,0,4.5,-16.5,-28.5,1.1109e-07,0.975875
3,2,1,2,7,3,15.5,8.5,-13.5,0,0.309013
0,1,1,6,6,2,-16.5,-4.5,-14.5,1.11445e-06,0.375873
0,3,0,9,0,5,-13.5,13.5,-23.5,2.3588e-07,0.694728
3,0,0,8,8,1,21.5,-14.5,-27.5,0,0.906295
2,2,0,9,9,4,10.5,10.5,-24.5,0,0.749682
2,3,1,0,4,7,1.5,17.5,-9.5,1.12826e-06,0.139174
2,3,0,3,8,4,4.5,21.5,-24.5,1.09707e-07,0.71424
0,1,0,9,5,5,-13.5,-5.5,-23.5,1.11352e-06,0.744056
2,2,1,4,4,5,5.5,5.5,-11.5,2.97007e-08,0.250442
1,2,0,3,7,0,-7.5,8.5,-28.5,6.52414e-07,0.924982
2,0,1,4,6,0,5.5,-16.5,-16.5,1.58136e-06,0.482886
2,2,1,6,7,0,7.5,8.5,-16.5,3.28223e-08,0.436426
1,1,1,7,6,2,-3.5,-4.5,-14.5,5.32033e-07,0.389766
0,3,1,4,9,2,-18.5,22.5,-14.5,0,0.294959
0,1,1,8,4,7,-14.5,-6.5,-9.5,8.2659e-07,0.188283
1,0,1,2,4,8,-8.5,-18.5,-8.5,0,0.169348
3,2,0,5,5,1,18.5,6.5,-27.5,3.61691e-08,0.872693
0,2,1,1,1,7,-21.5,2.5,-9.5,2.25166e-07,0.15836
1,1,1,3,7,1,-7.5,-3.5,-15.5,1.47458e-06,0.425056
2,2,0,7,3,6,8.5,4.5,-22.5,0,0.687452
3,0,0,5,0,4,18.5,-22.5,-24.5,0,0.793114
1,0,0,3,2,2,-7.5,-20.5,-26.5,0,0.892029
3,0,0,0,6,8,13.5,-16.5,-20.5,0,0.635364
2,3,0,5,4,5,6.5,17.5,-23.5,1.2895e-06,0.688156
1,1,1,2,7,7,-8.5,-3.5,-9.5,1.28936e-06,0.190501
1,0,0,9,3,2,-1.5,-19.5,-26.5,5.14459e-07,0.894715
1,1,1,2,8,1,-8.5,-2.5,-15.5,1.24311e-06,0.422318
0,3,0,2,3,7,-20.5,16.5,-21.5,0,0.589918
2,3,1,7,8,6,8.5,21.5,-10.5,0,0.159167
0,0,0,7,5,1,-15.5,-17.5,-27.5,0,0.921579
1,1,1,1,9,2,-9.5,-1.5,-14.5,9.13357e-07,0.379998
2,1,1,1,5,7,2.5,-5.5,-9.5,0,0.197304
2,0,0,4,2,2,5.5,-20.5,-26.5,0,0.893574
2,2,0,4,2,5,5.5,3.5,-23.5,0,0.73329
2,2,0,4,4,6,5.5,5.5,-22.5,0,0.687122
0,3,0,5,0,3,-17.5,13.5,-25.5,0,0.769601
2,3,1,7,5,0,8.5,18.5,-16.5,6.75603e-07,0.402717
1,2,1,8,7,0,-2.5,8.5,-16.5,3.37144e-07,0.43909
0,2,0,5,0,0,-17.5,1.5,-28.5,2.4494e-07,0.929858
2,1,0,4,2,1,5.5,-8.5,-27.5,0,0.92388
3,0,1,5,4,7,18.5,-18.5,-9.5,0,0.193839
1,3,0,9,1,3,-1.5,14.5,-25.5,4.01352e-07,0.783358
2,0,1,6,6,8,7.5,-16.5,-8.5,3.78476e-07,0.168988
3,2,0,5,2,6,18.5,3.5,-22.5,0,0.674959
0,3,1,0,3,8,-22.5,16.5,-8.5,0,0.0789914
2,0,1,1,7,7,2.5,-15.5,-9.5,1.50208e-06,0.209229
0,2,1,4,7,2,-18.5,8.5,-14.5,1.01184e-06,0.342533
2,1,1,5,4,7,6.5,-6.5,-9.5,0,0.197013
3,0,1,7,8,3,20.5,-14.5,-13.5,0,0.341977
3,1,1,2,3,1,15.5,-7.5,-15.5,0,0.42189
2,2,0,8,9,3,9.5,10.5,-25.5,0,0.791968
2,0,1,3,1,0,4.5,-21.5,-16.5,2.76435e-07,0.486012
3,1,0,2,9,0,15.5,-1.5,-28.5,0,0.940733
1,1,0,7,1,3,-3.5,-9.5,-25.5,7.11117e-07,0.842778
0,2,1,0,8,4,-22.5,9.5,-12.5,0,0.253408
1,0,0,8,9,3,-2.5,-13.5,-25.5,7.60936e-07,0.848057
3,0,0,7,0,1,20.5,-22.5,-27.5,0,0.913514
3,2,1,4,5,5,17.5,6.5,-11.5,0,0.233535
2,1,1,6,5,7,7.5,-5.5,-9.5,0,0.194731
1,3,1,7,4,0,-3.5,17.5,-16.5,1.34953e-07,0.409561
0,2,0,6,1,9,-16.5,2.5,-19.5,1.06292e-06,0.559963
2,2,1,8,8,3,9.5,9.5,-13.5,1.03217e-08,0.314047
3,3,0,0,1,8,13.5,14.5,-20.5,0,0.569998
3,2,0,6,5,7,19.5,6.5,-21.5,0,0.624317
2,2,0,3,9,1,4.5,10.5,-27.5,1.18758e-08,0.878919
1,0,0,6,8,3,-4.5,-14.5,-25.5,5.72913e-07,0.848251
0,2,0,5,4,0,-17.5,5.5,-28.5,3.01293e-07,0.919316
3,0,0,6,8,4,19.5,-14.5,-24.5,0,0.786256
3,1,1,1,3,7,14.5,-7.5,-9.5,0,0.189829
0,1,1,0,8,8,-22.5,-2.5,-8.5,0,0.128158
3,3,0,8,1,6,21.5,14.5,-22.5,0,0.635137
1,0,0,9,0,6,-1.5,-22.5,-22.5,0,0.729964
2,0,0,4,5,5,5.5,-17.5,-23.5,2.84837e-07,0.767295
3,1,1,5,3,9,18.5,-7.5,-7.5,0,0.106713
2,0,1,1,1,4,2.5,-21.5,-12.5,6.78004e-08,0.328868
2,2,1,9,8,9,10.5,9.5,-7.5,0,0.0827849
3,0,1,1,0,4,14.5,-22.5,-12.5,0,0.318366
2,3,0,8,1,9,9.5,14.5,-19.5,8.14917e-07,0.534965
2,3,0,6,4,2,7.5,17.5,-26.5,8.65783e-07,0.810401
0,0,0,5,2,0,-17.5,-20.5,-28.5,0,0.961458
1,0,1,2,2,0,-8.5,-20.5,-16.5,0,0.482808
3,1,0,7,1,9,20.5,-9.5,-19.5,0,0.574442
2,1,1,3,1,7,4.5,-9.5,-9.5,8.01541e-08,0.202338
3,0,0,0,9,0,13.5,-13.5,-28.5,0,0.963613
1,1,0,6,1,4,-4.5,-9.5,-24.5,5.61978e-07,0.800827
1,1,0,9,9,1,-1.5,-1.5,-27.5,0,0.912552
1,3,0,5,8,9,-5.5,21.5,-19.5,2.11855e-07,0.512068
1,0,0,1,3,6,-9.5,-19.5,-22.5,0,0.7239
2,2,1,6,1,9,7.5,2.5,-7.5,0,0.103047
2,2,0,9,8,1,10.5,9.5,-27.5,0,0.876959
3,2,1,8,4,3,21.5,5.5,-13.5,0,0.305379
2,2,0,2,8,4,3.5,9.5,-24.5,0,0.75836
3,0,1,3,6,2,16.5,-16.5,-14.5,0,0.390688
3,3,1,4,2,5,17.5,15.5,-11.5,1.64067e-07,0.206796
0,0,0,0,0,4,-22.5,-22.5,-24.5,0,0.783638
2,0,0,5,0,9,6.5,-22.5,-19.5,0,0.605512
1,2,1,2,8,7,-8.5,9.5,-9.5,1.42795e-06,0.160696
1,2,0,7,6,8,-3.5,7.5,-20.5,5.27198e-07,0.601408
2,0,0,7,2,1,8.5,-20.5,-27.5,0,0.9331
2,0,0,4,8,8,5.5,-14.5,-20.5,9.38471e-08,0.642118
1,3,1,8,6,6,-2.5,19.5,-10.5,2.06001e-07,0.169981
2,3,1,6,2,6,7.5,15.5,-10.5,1.47107e-06,0.181361
2,3,0,2,3,8,3.5,16.5,-20.5,7.05459e-07,0.572222
2,0,0,3,0,5,4.5,-22.5,-23.5,0,0.770116
1,2,1,4,6,0,-6.5,7.5,-16.5,7.31788e-07,0.439971
0,0,1,8,6,0,-14.5,-16.5,-16.5,0,0.473076
1,0,1,2,6,0,-8.5,-16.5,-16.5,6.06582e-07,0.480571
3,3,1,7,9,0,20.5,22.5,-16.5,1.36307e-08,0.368755
1,0,0,7,7,8,-3.5,-15.5,-20.5,5.73142e-07,0.643979
2,3,1,8,7,5,9.5,20.5,-11.5,1.85208e-07,0.20024
1,3,0,9,4,1,-1.5,17.5,-27.5,1.62151e-07,0.854896
3,3,0,3,5,5,16.5,18.5,-23.5,1.25622e-06,0.671501
2,0,0,9,3,1,10.5,-19.5,-27.5,3.0685e-07,0.930428
3,0,0,1,8,6,14.5,-14.5,-22.5,1.76661e-07,0.71363
2,2,0,4,1,6,5.5,2.5,-22.5,3.46052e-08,0.694878
3,3,1,7,0,1,20.5,13.5,-15.5,0,0.362384
2,0,0,2,4,7,3.5,-18.5,-21.5,1.00863e-06,0.68686
2,1,1,7,1,2,8.5,-9.5,-14.5,0,0.394229
0,1,0,0,5,1,-22.5,-5.5,-27.5,0,0.891212
2,0,0,1,0,9,2.5,-22.5,-19.5,5.75881e-08,0.607494
1,2,0,2,1,6,-8.5,2.5,-22.5,1.54013e-06,0.692491
1,2,0,1,2,8,-9.5,3.5,-20.5,8.79102e-07,0.607812
1,1,1,6,3,2,-4.5,-7.5,-14.5,8.30912e-07,0.394173
0,1,0,5,0,1,-17.5,-10.5,-27.5,0,0.910639
3,2,1,4,9,2,17.5,10.5,-14.5,1.90597e-07,0.338707
0,0,1,3,7,7,-19.5,-15.5,-9.5,0,0.189809
2,3,1,0,1,2,1.5,14.5,-14.5,5.90008e-07,0.342117
3,0,0,2,2,5,15.5,-20.5,-23.5,0,0.757027
2,0,0,6,2,4,7.5,-20.5,-24.5,0,0.808784
3,0,1,4,1,9,17.5,-21.5,-7.5,0,0.120441
0,3,1,4,0,5,-18.5,13.5,-11.5,2.14686e-07,0.211369
2,0,0,7,5,8,8.5,-17.5,-20.5,5.37565e-07,0.642176
0,0,1,9,4,2,-13.5,-18.5,-14.5,0,0.39669
1,0,0,6,2,6,-4.5,-20.5,-22.5,2.19587e-07,0.728312
3,3,1,4,4,9,17.5,17.5,-7.5,9.02657e-07,0.0481267
0,0,0,1,8,0,-21.5,-14.5,-28.5,0,0.948152
2,1,0,7,5,5,8.5,-5.5,-23.5,0,0.750333
1,0,0,5,3,8,-5.5,-19.5,-20.5,7.5937e-08,0.645624
3,2,1,4,7,5,17.5,8.5,-11.5,0,0.228162
3,2,0,7,9,3,20.5,10.5,-25.5,0,0.773247
1,0,0,1,9,3,-9.5,-13.5,-25.5,2.46106e-07,0.843209
1,0,0,4,1,6,-6.5,-21.5,-22.5,0,0.727422
0,1,0,9,0,2,-13.5,-10.5,-26.5,5.27462e-07,0.876005
3,3,0,2,4,9,15.5,17.5,-19.5,6.40469e-07,0.516123
1,2,1,0,6,1,-10.5,7.5,-15.5,1.58969e-06,0.396871
1,2,1,7,3,5,-3.5,4.5,-11.5,5.63218e-08,0.253849
3,0,0,1,5,4,14.5,-17.5,-24.5,0,0.798376
2,2,1,2,7,7,3.5,8.5,-9.5,1.33293e-07,0.166582
3,3,1,6,4,6,19.5,17.5,-10.5,0,0.157937
2,2,1,9,3,4,10.5,4.5,-12.5,0,0.287502
2,2,0,3,3,5,4.5,4.5,-23.5,0,0.731249
3,0,0,6,8,1,19.5,-14.5,-27.5,0,0.911052
1,3,0,3,1,2,-7.5,14.5,-26.5,6.69499e-07,0.821563
3,1,0,2,1,4,15.5,-9.5,-24.5,0,0.788344
2,0,1,3,2,2,4.5,-20.5,-14.5,1.02522e-07,0.406347
1,0,0,5,7,7,-5.5,-15.5,-21.5,1.18534e-06,0.68369
2,2,1,3,2,5,4.5,3.5,-11.5,0,0.255856
2,1,1,7,3,5,8.5,-7.5,-11.5,0,0.274175
3,0,0,2,7,3,15.5,-15.5,-25.5,0,0.83658
1,1,0,2,9,9,-8.5,-1.5,-19.5,8.35041e-07,0.579881
2,2,1,7,7,9,8.5,8.5,-7.5,0,0.08745
1,1,0,2,3,8,-8.5,-7.5,-20.5,1.14093e-06,0.631094
0,3,0,8,6,9,-14.5,19.5,-19.5,0,0.510153
3,2,1,8,9,8,21.5,10.5,-8.5,0,0.0999592
1,0,0,9,3,4,-1.5,-19.5,-24.5,4.0186e-07,0.811391
3,0,1,9,6,4,22.5,-16.5,-12.5,0,0.300018
0,2,0,6,7,0,-16.5,8.5,-28.5,4.3749e-07,0.912424
1,2,1,1,0,2,-9.5,1.5,-14.5,1.03697e-06,0.373649
0,0,1,5,0,7,-17.5,-22.5,-9.5,0,0.197079
0,2,1,1,9,2,-21.5,10.5,-14.5,0,0.330378
3,1,0,0,0,4,13.5,-10.5,-24.5,0,0.792999
2,1,0,2,9,9,3.5,-1.5,-19.5,1.41626e-08,0.583213
1,2,1,0,0,0,-10.5,1.5,-16.5,6.90654e-07,0.451461
3,0,0,9,1,4,22.5,-21.5,-24.5,0,0.783503
0,2,0,0,3,4,-22.5,4.5,-24.5,0,0.744765
3,1,1,0,1,3,13.5,-9.5,-13.5,0,0.349112
1,0,1,1,1,2,-9.5,-21.5,-14.5,0,0.402898
2,3,1,1,8,1,2.5,21.5,-15.5,3.10435e-07,0.355574
0,3,0,4,7,5,-18.5,20.5,-23.5,0,0.65962
2,2,0,2,5,9,3.5,6.5,-19.5,2.72387e-07,0.563971
2,0,1,7,8,8,8.5,-14.5,-8.5,4.06941e-08,0.166614
1,3,0,8,7,8,-2.5,20.5,-20.5,0,0.557328
2,3,0,2,8,2,3.5,21.5,-26.5,0,0.796727
2,1,1,3,0,7,4.5,-10.5,-9.5,1.12682e-07,0.203572
3,1,0,3,8,7,16.5,-2.5,-21.5,0,0.651777
3,3,1,1,1,1,14.5,14.5,-15.5,0,0.370227
3,3,1,8,3,1,21.5,16.5,-15.5,0,0.350027
3,0,1,1,7,2,14.5,-15.5,-14.5,0,0.393233
1,1,0,8,7,3,-2.5,-3.5,-25.5,0,0.833
1,2,1,9,7,6,-1.5,8.5,-10.5,9.27528e-07,0.205414
0,1,0,9,9,1,-13.5,-1.5,-27.5,9.5542e-08,0.902086
1,3,0,2,3,9,-8.5,16.5,-19.5,0,0.528868
0,3,1,0,0,4,-22.5,13.5,-12.5,0,0.241309
3,3,0,9,7,2,22.5,20.5,-26.5,1.62012e-07,0.772876
1,0,0,0,8,9,-10.5,-14.5,-19.5,1.52993e-07,0.59714
0,1,0,8,8,3,-14.5,-2.5,-25.5,7.24315e-07,0.819289
3,0,1,3,4,5,16.5,-18.5,-11.5,0,0.274693
0,1,1,1,5,4,-21.5,-5.5,-12.5,0,0.289385
2,0,0,3,1,2,4.5,-21.5,-26.5,0,0.894519
0,3,1,6,5,3,-16.5,18.5,-13.5,0,0.275107
2,3,0,2,1,7,3.5,14.5,-21.5,6.4643e-07,0.619614
2,3,0,5,2,5,6.5,15.5,-23.5,1.14243e-06,0.695561
1,2,0,3,6,7,-7.5,7.5,-21.5,1.31492e-06,0.639401
0,2,0,6,9,4,-16.5,10.5,-24.5,1.22913e-06,0.740473
0,0,1,7,2,2,-15.5,-20.5,-14.5,0,0.394513
0,3,0,1,2,7,-21.5,15.5,-21.5,0,0.591199
0,1,0,2,6,7,-20.5,-4.5,-21.5,1.48203e-07,0.647246
3,0,1,8,9,6,21.5,-13.5,-10.5,4.32163e-08,0.222396
3,0,0,6,0,2,19.5,-22.5,-26.5,0,0.874002
1,1,0,5,5,1,-5.5,-5.5,-27.5,5.29327e-07,0.918859
0,3,0,7,7,2,-15.5,20.5,-26.5,0,0.787897
3,2,0,0,7,7,13.5,8.5,-21.5,0,0.629543
3,2,1,7,3,4,20.5,4.5,-12.5,0,0.271285
1,2,1,7,7,9,-3.5,8.5,-7.5,1.39083e-06,0.0904682
1,1,0,4,5,7,-6.5,-5.5,-21.5,1.78322e-06,0.67013
3,0,1,7,4,8,20.5,-18.5,-8.5,0,0.151518
2,0,0,5,9,2,6.5,-13.5,-26.5,0,0.887732
1,2,0,2,4,5,-8.5,5.5,-23.5,1.31979e-06,0.725598
3,2,1,7,9,7,20.5,10.5,-9.5,0,0.140065
1,2,0,9,1,9,-1.5,2.5,-19.5,0,0.574823
2,2,0,8,4,9,9.5,5.5,-19.5,0,0.562414
2,2,0,1,9,6,2.5,10.5,-22.5,4.51431e-07,0.67377
1,2,1,9,8,2,-1.5,9.5,-14.5,1.33795e-06,0.357715
0,0,1,6,8,7,-16.5,-14.5,-9.5,0,0.194583
1,0,1,8,4,9,-2.5,-18.5,-7.5,5.0273e-07,0.134523
2,2,0,0,1,5,1.5,2.5,-23.5,0,0.737373
2,1,1,6,6,4,7.5,-4.5,-12.5,0,0.309138
2,2,1,1,8,6,2.5,9.5,-10.5,4.4162e-07,0.202417
1,3,0,5,4,8,-5.5,17.5,-20.5,3.1158e-07,0.567542
1,1,0,8,9,3,-2.5,-1.5,-25.5,0,0.828899
2,1,0,7,4,5,8.5,-6.5,-23.5,0,0.752042
3,2,1,8,8,0,21.5,9.5,-16.5,0,0.411781
1,1,1,9,9,0,-1.5,-1.5,-16.5,0,0.463742
2,2,1,0,0,5,1.5,1.5,-11.5,0,0.261356
3,2,1,3,2,3,16.5,3.5,-13.5,0,0.320321
1,2,1,1,5,8,-9.5,6.5,-8.5,1.5043e-06,0.129713
2,2,0,4,2,8,5.5,3.5,-20.5,0,0.611164
3,3,0,7,5,7,20.5,18.5,-21.5,0,0.582549
0,0,0,3,6,8,-19.5,-16.5,-20.5,0,0.624271
0,1,1,4,3,1,-18.5,-7.5,-15.5,1.39245e-07,0.416331
3,2,1,7,8,5,20.5,9.5,-11.5,0,0.219445
1,1,0,6,6,5,-4.5,-4.5,-23.5,2.11138e-07,0.751442
0,2,1,6,1,8,-16.5,2.5,-8.5,4.28591e-07,0.129986
0,1,0,2,3,2,-20.5,-7.5,-26.5,0,0.857869
1,3,0,7,2,3,-3.5,15.5,-25.5,8.93954e-07,0.779166
2,1,0,2,2,7,3.5,-8.5,-21.5,0,0.67663
2,3,1,9,9,5,10.5,22.5,-11.5,0,0.19156
2,0,0,2,8,0,3.5,-14.5,-28.5,1.93243e-07,0.97457
2,1,1,3,7,0,4.5,-3.5,-16.5,0,0.466651
3,1,0,9,1,6,22.5,-9.5,-22.5,0,0.691224
1,0,0,2,1,9,-8.5,-21.5,-19.5,0,0.603545
0,1,0,9,6,8,-13.5,-4.5,-20.5,7.51763e-07,0.619957
2,1,1,0,6,4,1.5,-4.5,-12.5,0,0.311967
0,1,1,8,3,2,-14.5,-7.5,-14.5,5.53632e-07,0.384006
3,2,1,7,6,1,20.5,7.5,-15.5,0,0.380408
0,2,0,3,3,1,-19.5,4.5,-27.5,4.45862e-07,0.876006
0,1,0,4,1,7,-18.5,-9.5,-21.5,0,0.659558
2,3,0,7,7,1,8.5,20.5,-27.5,0,0.838828
0,1,1,5,0,9,-17.5,-10.5,-7.5,0,0.112342
3,1,0,8,9,1,21.5,-1.5,-27.5,0,0.885973
1,2,1,2,1,6,-8.5,2.5,-10.5,1.12485e-06,0.216851
3,3,0,8,8,2,21.5,21.5,-26.5,0,0.77121
3,2,1,3,8,2,16.5,9.5,-14.5,0,0.34345
1,1,1,3,1,6,-7.5,-9.5,-10.5,1.61124e-06,0.238989
2,1,1,0,7,2,1.5,-3.5,-14.5,2.61031e-07,0.38853
3,0,0,8,4,8,21.5,-18.5,-20.5,0,0.621151
1,2,1,1,8,3,-9.5,9.5,-13.5,1.38374e-06,0.314006
3,0,1,3,3,3,16.5,-19.5,-13.5,0,0.353185
3,2,1,1,9,9,14.5,10.5,-7.5,0,0.0749087
2,0,0,6,8,3,7.5,-14.5,-25.5,0,0.846215
1,3,1,3,2,0,-7.5,15.5,-16.5,5.81745e-07,0.414274
1,0,0,5,0,6,-5.5,-22.5,-22.5,0,0.728371
1,3,0,8,1,0,-2.5,14.5,-28.5,3.94973e-07,0.907649
0,2,0,0,0,4,-22.5,1.5,-24.5,0,0.752315
1,2,0,3,1,4,-7.5,2.5,-24.5,4.77198e-07,0.775423
0,1,0,6,3,9,-16.5,-7.5,-19.5,0,0.57961
2,2,1,3,5,5,4.5,6.5,-11.5,0,0.24839
2,3,1,2,1,6,3.5,14.5,-10.5,8.47184e-07,0.186903
2,2,0,4,3,8,5.5,4.5,-20.5,3.48257e-08,0.608612
0,1,0,1,4,2,-21.5,-6.5,-26.5,0,0.853805
3,3,1,1,3,6,14.5,16.5,-10.5,6.4433e-08,0.170092
1,1,0,1,3,4,-9.5,-7.5,-24.5,1.18624e-06,0.793834
2,0,1,0,6,2,1.5,-16.5,-14.5,1.8421e-07,0.405092
2,1,1,1,1,0,2.5,-9.5,-16.5,3.02113e-07,0.476947
0,1,0,7,4,5,-15.5,-6.5,-23.5,3.95504e-07,0.742478
3,3,0,1,0,6,14.5,13.5,-22.5,0,0.652575
2,2,1,8,1,6,9.5,2.5,-10.5,0,0.215958
1,2,0,6,4,3,-4.5,5.5,-25.5,2.13116e-07,0.810897
1,0,1,6,1,4,-4.5,-21.5,-12.5,0,0.328108
2,2,0,0,0,6,1.5,1.5,-22.5,1.1877e-07,0.698846
3,2,0,8,7,0,21.5,8.5,-28.5,0,0.901504
0,3,1,8,1,5,-14.5,14.5,-11.5,5.74642e-07,0.214997
0,3,0,1,6,1,-21.5,19.5,-27.5,0,0.82056
1,0,1,9,6,3,-1.5,-16.5,-13.5,1.01486e-06,0.365721
1,1,1,9,8,8,-1.5,-2.5,-8.5,0,0.15402
2,0,0,6,4,9,7.5,-18.5,-19.5,8.88781e-07,0.603159
1,1,0,8,1,2,-2.5,-9.5,-26.5,2.02995e-07,0.884826
3,0,1,1,9,7,14.5,-13.5,-9.5,4.38484e-08,0.196968
0,3,0,3,5,2,-19.5,18.5,-26.5,0,0.787995
2,2,1,0,7,6,1.5,8.5,-10.5,4.28123e-07,0.20542
2,3,0,3,6,8,4.5,19.5,-20.5,3.38299e-07,0.560506
3,1,0,1,1,3,14.5,-9.5,-25.5,0,0.831467
1,2,1,7,1,9,-3.5,2.5,-7.5,0,0.105261
3,1,1,8,4,2,21.5,-6.5,-14.5,0,0.369147
1,2,1,8,6,0,-2.5,7.5,-16.5,7.22094e-07,0.441915
2,1,0,1,6,6,2.5,-4.5,-22.5,0,0.711219
1,0,0,8,4,3,-2.5,-18.5,-25.5,5.77864e-09,0.852168
2,3,0,5,0,0,6.5,13.5,-28.5,0,0.909186
2,2,0,1,3,4,2.5,4.5,-24.5,0,0.773135
0,1,1,8,6,0,-14.5,-4.5,-16.5,7.251e-07,0.458145
2,1,0,0,4,8,1.5,-6.5,-20.5,9.69659e-08,0.633417
1,2,1,5,8,8,-5.5,9.5,-8.5,1.37598e-06,0.124741
2,2,1,1,6,5,2.5,7.5,-11.5,9.30942e-08,0.246462
2,0,1,9,9,4,10.5,-13.5,-12.5,0,0.318359
3,0,1,9,8,2,22.5,-14.5,-14.5,0,0.376604
2,2,0,5,0,8,6.5,1.5,-20.5,0,0.615344
3,3,1,6,1,7,19.5,14.5,-9.5,0,0.129904
2,1,0,4,1,8,5.5,-9.5,-20.5,0,0.636376
0,3,1,9,8,9,-13.5,21.5,-7.5,0,0.0400413
3,3,0,0,9,5,13.5,22.5,-23.5,0,0.660336
3,1,0,2,1,3,15.5,-9.5,-25.5,0,0.82975
0,0,1,8,3,2,-14.5,-19.5,-14.5,9.14977e-08,0.395698
0,3,1,2,7,2,-20.5,20.5,-14.5,0,0.298639
0,2,1,8,6,6,-14.5,7.5,-10.5,8.20734e-07,0.197349
0,2,0,0,2,1,-22.5,3.5,-27.5,0,0.871391
0,2,0,7,0,2,-15.5,1.5,-26.5,4.08407e-07,0.850142
0,3,0,0,2,3,-22.5,15.5,-25.5,0,0.751146
3,3,0,6,8,6,19.5,21.5,-22.5,0,0.613112
3,0,0,1,1,2,14.5,-21.5,-26.5,0,0.883545
2,3,0,1,1,8,2.5,14.5,-20.5,1.15725e-06,0.579642
2,0,1,7,9,8,8.5,-13.5,-8.5,0,0.165715
3,3,0,1,5,8,14.5,18.5,-20.5,5.08966e-07,0.553964
